| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  188  |    49.92%    |    0.6929     |      50.39%       |      50.26%      |
|  189  |    50.16%    |    0.6931     |      49.55%       |      49.59%      |
|  190  |    50.03%    |    0.6932     |      49.59%       |      49.59%      |
|  191  |    50.04%    |    0.6932     |      50.46%       |      50.33%      |
|  192  |    50.43%    |    0.6928     |      50.40%       |      50.33%      |
|  193  |    50.38%    |    0.6932     |      49.61%       |      49.67%      |
|  194  |    49.95%    |    0.6931     |      49.62%       |      49.74%      |
|  195  |    50.13%    |    0.6931     |      50.41%       |      50.41%      |
|  196  |    49.80%    |    0.6931     |      50.34%       |      50.19%      |
|  197  |    49.69%    |    0.6932     |      50.39%       |      50.41%      |
|  198  |    49.84%    |    0.6931     |      50.39%       |      50.19%      |
|  199  |    50.07%    |    0.6934     |      50.35%       |      50.19%      |
|  200  |    50.10%    |    0.6930     |      49.60%       |      49.59%      |
