| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  168  |    66.90%    |    0.6277     |      64.77%       |      66.78%      |
|  169  |    66.82%    |    0.6280     |      64.70%       |      66.64%      |
|  170  |    66.92%    |    0.6277     |      64.71%       |      66.75%      |
|  171  |    66.95%    |    0.6123     |      64.65%       |      66.43%      |
|  172  |    66.94%    |    0.6411     |      64.76%       |      66.75%      |
|  173  |    66.92%    |    0.6358     |      64.67%       |      66.71%      |
|  174  |    66.94%    |    0.6439     |      64.72%       |      66.71%      |
|  175  |    66.96%    |    0.6108     |      64.71%       |      66.96%      |
|  176  |    66.97%    |    0.6239     |      64.73%       |      66.82%      |
|  177  |    66.96%    |    0.6227     |      64.78%       |      66.75%      |
|  178  |    66.97%    |    0.6317     |      64.76%       |      66.61%      |
|  179  |    66.95%    |    0.6330     |      64.73%       |      66.75%      |
|  180  |    66.98%    |    0.6196     |      64.84%       |      66.89%      |
|  181  |    66.95%    |    0.6418     |      64.78%       |      66.82%      |
|  182  |    66.97%    |    0.6196     |      64.77%       |      66.75%      |
|  183  |    66.98%    |    0.6304     |      64.82%       |      66.82%      |
|  184  |    66.97%    |    0.6319     |      64.71%       |      66.82%      |
|  185  |    66.98%    |    0.6211     |      64.78%       |      66.85%      |
|  186  |    66.97%    |    0.6355     |      64.89%       |      66.68%      |
|  187  |    66.94%    |    0.6563     |      64.83%       |      66.55%      |
|  188  |    67.01%    |    0.6109     |      64.90%       |      66.89%      |
|  189  |    66.97%    |    0.6275     |      64.78%       |      66.68%      |
|  190  |    66.97%    |    0.6213     |      64.82%       |      66.82%      |
|  191  |    66.97%    |    0.6452     |      64.85%       |      66.68%      |
|  192  |    66.95%    |    0.6488     |      64.80%       |      66.75%      |
|  193  |    66.98%    |    0.6314     |      64.83%       |      66.75%      |
|  194  |    66.98%    |    0.6326     |      64.86%       |      66.82%      |
|  195  |    66.96%    |    0.6132     |      64.79%       |      66.76%      |
|  196  |    66.96%    |    0.6091     |      64.91%       |      66.75%      |
|  197  |    66.98%    |    0.6284     |      64.85%       |      66.82%      |
|  198  |    66.94%    |    0.6069     |      64.84%       |      66.76%      |
|  199  |    66.97%    |    0.6229     |      64.83%       |      66.68%      |
|  200  |    66.96%    |    0.6040     |      64.85%       |      66.68%      |
